lat,lon,time,type
59.920130,30.359675,2018-04-06T14:25:50,metro
59.920105,30.359878,2018-04-06T14:26:00,metro
59.920081,30.360080,2018-04-06T14:26:10,metro
59.920056,30.360283,2018-04-06T14:26:20,metro
59.920031,30.360486,2018-04-06T14:26:30,metro
59.920007,30.360689,2018-04-06T14:26:40,metro
59.919982,30.360892,2018-04-06T14:26:50,metro
59.919957,30.361094,2018-04-06T14:27:00,metro
59.919933,30.361297,2018-04-06T14:27:10,metro
59.919908,30.361500,2018-04-06T14:27:20,metro
59.919883,30.361703,2018-04-06T14:27:30,metro
59.919859,30.361906,2018-04-06T14:27:40,metro
59.919834,30.362108,2018-04-06T14:27:50,metro
59.919809,30.362311,2018-04-06T14:28:00,metro
59.919785,30.362514,2018-04-06T14:28:10,metro
59.919760,30.362717,2018-04-06T14:28:20,metro
59.919735,30.362920,2018-04-06T14:28:30,metro
59.919711,30.363122,2018-04-06T14:28:40,metro
59.919686,30.363325,2018-04-06T14:28:50,metro
59.919661,30.363528,2018-04-06T14:29:00,metro
59.919637,30.363731,2018-04-06T14:29:10,metro
59.919612,30.363934,2018-04-06T14:29:20,metro
59.919587,30.364136,2018-04-06T14:29:30,metro
59.919563,30.364339,2018-04-06T14:29:40,metro
59.919538,30.364542,2018-04-06T14:29:50,metro
59.919570,30.364740,2018-04-06T14:30:00,metro
59.919602,30.364939,2018-04-06T14:30:10,metro
59.919635,30.365137,2018-04-06T14:30:20,metro
59.919667,30.365335,2018-04-06T14:30:30,metro
59.919699,30.365533,2018-04-06T14:30:40,metro
59.919731,30.365732,2018-04-06T14:30:50,metro
59.919763,30.365930,2018-04-06T14:31:00,metro
59.919795,30.366128,2018-04-06T14:31:10,metro
59.919828,30.366327,2018-04-06T14:31:20,metro
59.919860,30.366525,2018-04-06T14:31:30,metro
59.919892,30.366723,2018-04-06T14:31:40,metro
59.919924,30.366921,2018-04-06T14:31:50,metro
59.919956,30.367120,2018-04-06T14:32:00,metro
59.919988,30.367318,2018-04-06T14:32:10,metro
59.920021,30.367516,2018-04-06T14:32:20,metro
59.920053,30.367715,2018-04-06T14:32:30,metro
59.920085,30.367913,2018-04-06T14:32:40,metro
59.920117,30.368111,2018-04-06T14:32:50,metro
59.920149,30.368309,2018-04-06T14:33:00,metro
59.920181,30.368508,2018-04-06T14:33:10,metro
59.920214,30.368706,2018-04-06T14:33:20,metro
59.920246,30.368904,2018-04-06T14:33:30,metro
59.920278,30.369103,2018-04-06T14:33:40,metro
59.920310,30.369301,2018-04-06T14:33:50,metro
59.920342,30.369499,2018-04-06T14:34:00,metro
59.920374,30.369697,2018-04-06T14:34:10,metro
59.920407,30.369896,2018-04-06T14:34:20,metro
59.920439,30.370094,2018-04-06T14:34:30,metro
59.920471,30.370292,2018-04-06T14:34:40,metro
59.920503,30.370491,2018-04-06T14:34:50,metro
59.920535,30.370689,2018-04-06T14:35:00,metro
59.920568,30.370887,2018-04-06T14:35:10,metro
59.920600,30.371085,2018-04-06T14:35:20,metro
59.920632,30.371284,2018-04-06T14:35:30,metro
59.920664,30.371482,2018-04-06T14:35:40,metro
59.920696,30.371680,2018-04-06T14:35:50,metro
59.920728,30.371879,2018-04-06T14:36:00,metro
59.920761,30.372077,2018-04-06T14:36:10,metro
59.920793,30.372275,2018-04-06T14:36:20,metro
59.920825,30.372473,2018-04-06T14:36:30,metro
59.920857,30.372672,2018-04-06T14:36:40,metro
59.920889,30.372870,2018-04-06T14:36:50,metro
59.920921,30.373068,2018-04-06T14:37:00,metro
59.920954,30.373267,2018-04-06T14:37:10,metro
59.920986,30.373465,2018-04-06T14:37:20,metro
59.921018,30.373663,2018-04-06T14:37:30,metro
59.921050,30.373862,2018-04-06T14:37:40,metro
59.921082,30.374060,2018-04-06T14:37:50,metro
59.921114,30.374258,2018-04-06T14:38:00,metro
59.921147,30.374456,2018-04-06T14:38:10,metro
59.921179,30.374655,2018-04-06T14:38:20,metro
59.921211,30.374853,2018-04-06T14:38:30,metro
59.921243,30.375051,2018-04-06T14:38:40,metro
59.921275,30.375250,2018-04-06T14:38:50,metro
59.921307,30.375448,2018-04-06T14:39:00,metro
59.921340,30.375646,2018-04-06T14:39:10,metro
59.921372,30.375844,2018-04-06T14:39:20,metro
59.921404,30.376043,2018-04-06T14:39:30,metro
59.921436,30.376241,2018-04-06T14:39:40,metro
59.921468,30.376439,2018-04-06T14:39:50,metro
59.921501,30.376638,2018-04-06T14:40:00,metro
59.921533,30.376836,2018-04-06T14:40:10,metro
59.921565,30.377034,2018-04-06T14:40:20,metro
59.921597,30.377232,2018-04-06T14:40:30,metro
59.921629,30.377431,2018-04-06T14:40:40,metro
59.921661,30.377629,2018-04-06T14:40:50,metro
59.921694,30.377827,2018-04-06T14:41:00,metro
59.921726,30.378026,2018-04-06T14:41:10,metro
59.921758,30.378224,2018-04-06T14:41:20,metro
59.921790,30.378422,2018-04-06T14:41:30,metro
59.921822,30.378620,2018-04-06T14:41:40,metro
59.921854,30.378819,2018-04-06T14:41:50,metro
59.921887,30.379017,2018-04-06T14:42:00,metro
59.921919,30.379215,2018-04-06T14:42:10,metro
59.921951,30.379414,2018-04-06T14:42:20,metro
59.921983,30.379612,2018-04-06T14:42:30,metro
59.922015,30.379810,2018-04-06T14:42:40,metro
59.922047,30.380008,2018-04-06T14:42:50,metro
59.922080,30.380207,2018-04-06T14:43:00,metro
59.922112,30.380405,2018-04-06T14:43:10,metro
59.922144,30.380603,2018-04-06T14:43:20,metro
59.922176,30.380802,2018-04-06T14:43:30,metro
59.922208,30.381000,2018-04-06T14:43:40,metro
59.922240,30.381198,2018-04-06T14:43:50,metro
59.922273,30.381396,2018-04-06T14:44:00,metro
59.922305,30.381595,2018-04-06T14:44:10,metro
59.922337,30.381793,2018-04-06T14:44:20,metro
59.922440,30.381965,2018-04-06T14:44:30,metro
59.922543,30.382137,2018-04-06T14:44:40,metro
59.922646,30.382309,2018-04-06T14:44:50,metro
59.922750,30.382481,2018-04-06T14:45:00,metro
59.922853,30.382653,2018-04-06T14:45:10,metro
59.922956,30.382824,2018-04-06T14:45:20,metro
59.923059,30.382996,2018-04-06T14:45:30,metro
59.923162,30.383168,2018-04-06T14:45:40,metro
59.923265,30.383340,2018-04-06T14:45:50,metro
59.923369,30.383512,2018-04-06T14:46:00,metro
59.923472,30.383684,2018-04-06T14:46:10,metro
59.923575,30.383856,2018-04-06T14:46:20,metro
59.923620,30.384053,2018-04-06T14:46:30,metro
59.923665,30.384249,2018-04-06T14:46:40,metro
59.923709,30.384446,2018-04-06T14:46:50,metro
59.923754,30.384643,2018-04-06T14:47:00,metro
59.923799,30.384839,2018-04-06T14:47:10,metro
59.923844,30.385036,2018-04-06T14:47:20,metro
59.923888,30.385233,2018-04-06T14:47:30,metro
59.923933,30.385429,2018-04-06T14:47:40,metro
59.923978,30.385626,2018-04-06T14:47:50,metro
59.924023,30.385823,2018-04-06T14:48:00,metro
59.924067,30.386020,2018-04-06T14:48:10,metro
59.924112,30.386216,2018-04-06T14:48:20,metro
59.924157,30.386413,2018-04-06T14:48:30,metro
59.924202,30.386610,2018-04-06T14:48:40,metro
59.924246,30.386806,2018-04-06T14:48:50,metro
59.924291,30.387003,2018-04-06T14:49:00,metro
59.924336,30.387200,2018-04-06T14:49:10,metro
59.924381,30.387396,2018-04-06T14:49:20,metro
59.924425,30.387593,2018-04-06T14:49:30,metro
59.924470,30.387790,2018-04-06T14:49:40,metro
59.924515,30.387986,2018-04-06T14:49:50,metro
59.924560,30.388183,2018-04-06T14:50:00,metro
59.924604,30.388380,2018-04-06T14:50:10,metro
59.924649,30.388576,2018-04-06T14:50:20,metro
59.924694,30.388773,2018-04-06T14:50:30,metro
59.924739,30.388970,2018-04-06T14:50:40,metro
59.924783,30.389166,2018-04-06T14:50:50,metro
59.924828,30.389363,2018-04-06T14:51:00,metro
59.924873,30.389560,2018-04-06T14:51:10,metro
59.924918,30.389757,2018-04-06T14:51:20,metro
59.924962,30.389953,2018-04-06T14:51:30,metro
59.925007,30.390150,2018-04-06T14:51:40,metro
59.925052,30.390347,2018-04-06T14:51:50,metro
59.925097,30.390543,2018-04-06T14:52:00,metro
59.925141,30.390740,2018-04-06T14:52:10,metro
59.925186,30.390937,2018-04-06T14:52:20,metro
59.925231,30.391133,2018-04-06T14:52:30,metro
59.925276,30.391330,2018-04-06T14:52:40,metro
59.925321,30.391527,2018-04-06T14:52:50,metro
59.925365,30.391723,2018-04-06T14:53:00,metro
59.925410,30.391920,2018-04-06T14:53:10,metro
59.925455,30.392117,2018-04-06T14:53:20,metro
59.925500,30.392313,2018-04-06T14:53:30,metro
59.925544,30.392510,2018-04-06T14:53:40,metro
59.925589,30.392707,2018-04-06T14:53:50,metro
59.925634,30.392903,2018-04-06T14:54:00,metro
59.925679,30.393100,2018-04-06T14:54:10,metro
59.925723,30.393297,2018-04-06T14:54:20,metro
59.925768,30.393494,2018-04-06T14:54:30,metro
59.925813,30.393690,2018-04-06T14:54:40,metro
59.925858,30.393887,2018-04-06T14:54:50,metro
59.925902,30.394084,2018-04-06T14:55:00,metro
59.925947,30.394280,2018-04-06T14:55:10,metro
59.925992,30.394477,2018-04-06T14:55:20,metro
59.926037,30.394674,2018-04-06T14:55:30,metro
59.926081,30.394870,2018-04-06T14:55:40,metro
59.926126,30.395067,2018-04-06T14:55:50,metro
59.926171,30.395264,2018-04-06T14:56:00,metro
59.926216,30.395460,2018-04-06T14:56:10,metro
59.926260,30.395657,2018-04-06T14:56:20,metro
59.926305,30.395854,2018-04-06T14:56:30,metro
59.926350,30.396050,2018-04-06T14:56:40,metro
59.926395,30.396247,2018-04-06T14:56:50,metro
59.926439,30.396444,2018-04-06T14:57:00,metro
59.926484,30.396641,2018-04-06T14:57:10,metro
59.926529,30.396837,2018-04-06T14:57:20,metro
59.926574,30.397034,2018-04-06T14:57:30,metro
59.926618,30.397231,2018-04-06T14:57:40,metro
59.926663,30.397427,2018-04-06T14:57:50,metro
59.926708,30.397624,2018-04-06T14:58:00,metro
59.926753,30.397821,2018-04-06T14:58:10,metro
59.926797,30.398017,2018-04-06T14:58:20,metro
59.926842,30.398214,2018-04-06T14:58:30,metro
59.926887,30.398411,2018-04-06T14:58:40,metro
59.926932,30.398607,2018-04-06T14:58:50,metro
59.926977,30.398804,2018-04-06T14:59:00,metro
59.927021,30.399001,2018-04-06T14:59:10,metro
59.927066,30.399197,2018-04-06T14:59:20,metro
59.927111,30.399394,2018-04-06T14:59:30,metro
59.927156,30.399591,2018-04-06T14:59:40,metro
59.927200,30.399787,2018-04-06T14:59:50,metro
59.927245,30.399984,2018-04-06T15:00:00,metro
59.927290,30.400181,2018-04-06T15:00:10,metro
59.927335,30.400378,2018-04-06T15:00:20,metro
59.927379,30.400574,2018-04-06T15:00:30,metro
59.927424,30.400771,2018-04-06T15:00:40,metro
59.927469,30.400968,2018-04-06T15:00:50,metro
59.927514,30.401164,2018-04-06T15:01:00,metro
59.927558,30.401361,2018-04-06T15:01:10,metro
59.927603,30.401558,2018-04-06T15:01:20,metro
59.927648,30.401754,2018-04-06T15:01:30,metro
59.927693,30.401951,2018-04-06T15:01:40,metro
59.927737,30.402148,2018-04-06T15:01:50,metro
59.927782,30.402344,2018-04-06T15:02:00,metro
59.927827,30.402541,2018-04-06T15:02:10,metro
59.927872,30.402738,2018-04-06T15:02:20,metro
59.927916,30.402934,2018-04-06T15:02:30,metro
59.927961,30.403131,2018-04-06T15:02:40,metro
59.928006,30.403328,2018-04-06T15:02:50,metro
59.928051,30.403524,2018-04-06T15:03:00,metro
59.928095,30.403721,2018-04-06T15:03:10,metro
59.928140,30.403918,2018-04-06T15:03:20,metro
59.928185,30.404115,2018-04-06T15:03:30,metro
59.928230,30.404311,2018-04-06T15:03:40,metro
59.928274,30.404508,2018-04-06T15:03:50,metro
59.928319,30.404705,2018-04-06T15:04:00,metro
59.928364,30.404901,2018-04-06T15:04:10,metro
59.928409,30.405098,2018-04-06T15:04:20,metro
59.928453,30.405295,2018-04-06T15:04:30,metro
59.928498,30.405491,2018-04-06T15:04:40,metro
59.928543,30.405688,2018-04-06T15:04:50,metro
59.928569,30.405890,2018-04-06T15:05:00,metro
59.928595,30.406092,2018-04-06T15:05:10,metro
59.928621,30.406294,2018-04-06T15:05:20,metro
59.928647,30.406496,2018-04-06T15:05:30,metro
59.928674,30.406697,2018-04-06T15:05:40,metro
59.928700,30.406899,2018-04-06T15:05:50,metro
59.928726,30.407101,2018-04-06T15:06:00,metro
59.928752,30.407303,2018-04-06T15:06:10,metro
59.928778,30.407505,2018-04-06T15:06:20,metro
59.928804,30.407707,2018-04-06T15:06:30,metro
59.928830,30.407909,2018-04-06T15:06:40,metro
59.928856,30.408111,2018-04-06T15:06:50,metro
59.928882,30.408313,2018-04-06T15:07:00,metro
59.928909,30.408514,2018-04-06T15:07:10,metro
59.928935,30.408716,2018-04-06T15:07:20,metro
59.928961,30.408918,2018-04-06T15:07:30,metro
59.928987,30.409120,2018-04-06T15:07:40,metro
59.929013,30.409322,2018-04-06T15:07:50,metro
59.929039,30.409524,2018-04-06T15:08:00,metro
59.929065,30.409726,2018-04-06T15:08:10,metro
59.929091,30.409928,2018-04-06T15:08:20,metro
59.929117,30.410130,2018-04-06T15:08:30,metro
59.929144,30.410331,2018-04-06T15:08:40,metro
59.929170,30.410533,2018-04-06T15:08:50,metro
59.929196,30.410735,2018-04-06T15:09:00,metro
59.929222,30.410937,2018-04-06T15:09:10,metro
59.929248,30.411139,2018-04-06T15:09:20,metro
59.929274,30.411341,2018-04-06T15:09:30,metro
59.929300,30.411543,2018-04-06T15:09:40,metro
59.929326,30.411745,2018-04-06T15:09:50,metro
59.929352,30.411947,2018-04-06T15:10:00,metro
59.929378,30.412149,2018-04-06T15:10:10,metro
59.929405,30.412350,2018-04-06T15:10:20,metro
59.929431,30.412552,2018-04-06T15:10:30,metro
59.929457,30.412754,2018-04-06T15:10:40,metro
59.929483,30.412956,2018-04-06T15:10:50,metro
59.929509,30.413158,2018-04-06T15:11:00,metro
59.929535,30.413360,2018-04-06T15:11:10,metro
59.929561,30.413562,2018-04-06T15:11:20,metro
59.929587,30.413764,2018-04-06T15:11:30,metro
59.929613,30.413966,2018-04-06T15:11:40,metro
59.929640,30.414167,2018-04-06T15:11:50,metro
59.929666,30.414369,2018-04-06T15:12:00,metro
59.929692,30.414571,2018-04-06T15:12:10,metro
59.929718,30.414773,2018-04-06T15:12:20,metro
59.929744,30.414975,2018-04-06T15:12:30,metro
59.929770,30.415177,2018-04-06T15:12:40,metro
59.929796,30.415379,2018-04-06T15:12:50,metro
59.929822,30.415581,2018-04-06T15:13:00,metro
59.929848,30.415783,2018-04-06T15:13:10,metro
59.929875,30.415984,2018-04-06T15:13:20,metro
59.929901,30.416186,2018-04-06T15:13:30,metro
59.929927,30.416388,2018-04-06T15:13:40,metro
59.929953,30.416590,2018-04-06T15:13:50,metro
59.929979,30.416792,2018-04-06T15:14:00,metro
59.929997,30.416992,2018-04-06T15:14:10,metro
59.930014,30.417192,2018-04-06T15:14:20,metro
59.930032,30.417392,2018-04-06T15:14:30,metro
59.930049,30.417592,2018-04-06T15:14:40,metro
59.930067,30.417792,2018-04-06T15:14:50,metro
59.930084,30.417992,2018-04-06T15:15:00,metro
59.930102,30.418192,2018-04-06T15:15:10,metro
59.930119,30.418392,2018-04-06T15:15:20,metro
59.930137,30.418592,2018-04-06T15:15:30,metro
59.930154,30.418793,2018-04-06T15:15:40,metro
59.930172,30.418993,2018-04-06T15:15:50,metro
59.930190,30.419193,2018-04-06T15:16:00,metro
59.930207,30.419393,2018-04-06T15:16:10,metro
59.930225,30.419593,2018-04-06T15:16:20,metro
59.930242,30.419793,2018-04-06T15:16:30,metro
59.930260,30.419993,2018-04-06T15:16:40,metro
59.930277,30.420193,2018-04-06T15:16:50,metro
59.930295,30.420393,2018-04-06T15:17:00,metro
59.930312,30.420593,2018-04-06T15:17:10,metro
59.930330,30.420793,2018-04-06T15:17:20,metro
59.930348,30.420993,2018-04-06T15:17:30,metro
59.930365,30.421193,2018-04-06T15:17:40,metro
59.930383,30.421393,2018-04-06T15:17:50,metro
59.930400,30.421593,2018-04-06T15:18:00,metro
59.930418,30.421793,2018-04-06T15:18:10,metro
59.930435,30.421993,2018-04-06T15:18:20,metro
59.930453,30.422193,2018-04-06T15:18:30,metro
59.930470,30.422393,2018-04-06T15:18:40,metro
59.930488,30.422594,2018-04-06T15:18:50,metro
59.930505,30.422794,2018-04-06T15:19:00,metro
59.930523,30.422994,2018-04-06T15:19:10,metro
59.930541,30.423194,2018-04-06T15:19:20,metro
59.930558,30.423394,2018-04-06T15:19:30,metro
59.930576,30.423594,2018-04-06T15:19:40,metro
59.930593,30.423794,2018-04-06T15:19:50,metro
59.930611,30.423994,2018-04-06T15:20:00,metro
59.930628,30.424194,2018-04-06T15:20:10,metro
59.930646,30.424394,2018-04-06T15:20:20,metro
59.930663,30.424594,2018-04-06T15:20:30,metro
59.930681,30.424794,2018-04-06T15:20:40,metro
59.930698,30.424994,2018-04-06T15:20:50,metro
59.930716,30.425194,2018-04-06T15:21:00,metro
59.930734,30.425394,2018-04-06T15:21:10,metro
59.930751,30.425594,2018-04-06T15:21:20,metro
59.930769,30.425794,2018-04-06T15:21:30,metro
59.930786,30.425994,2018-04-06T15:21:40,metro
59.930804,30.426194,2018-04-06T15:21:50,metro
59.930821,30.426395,2018-04-06T15:22:00,metro
59.930839,30.426595,2018-04-06T15:22:10,metro
59.930856,30.426795,2018-04-06T15:22:20,metro
59.930874,30.426995,2018-04-06T15:22:30,metro
59.930892,30.427195,2018-04-06T15:22:40,metro
59.930909,30.427395,2018-04-06T15:22:50,metro
59.930927,30.427595,2018-04-06T15:23:00,metro
59.930944,30.427795,2018-04-06T15:23:10,metro
59.930962,30.427995,2018-04-06T15:23:20,metro
59.930979,30.428195,2018-04-06T15:23:30,metro
59.930997,30.428395,2018-04-06T15:23:40,metro
59.931014,30.428595,2018-04-06T15:23:50,metro
59.931032,30.428795,2018-04-06T15:24:00,metro
59.931049,30.428995,2018-04-06T15:24:10,metro
59.931067,30.429195,2018-04-06T15:24:20,metro
59.931085,30.429395,2018-04-06T15:24:30,metro
59.931102,30.429595,2018-04-06T15:24:40,metro
59.931120,30.429795,2018-04-06T15:24:50,metro
59.931137,30.429996,2018-04-06T15:25:00,metro
59.931155,30.430196,2018-04-06T15:25:10,metro
59.931172,30.430396,2018-04-06T15:25:20,metro
59.931190,30.430596,2018-04-06T15:25:30,metro
59.931207,30.430796,2018-04-06T15:25:40,metro
59.931225,30.430996,2018-04-06T15:25:50,metro
59.931243,30.431196,2018-04-06T15:26:00,metro
59.931260,30.431396,2018-04-06T15:26:10,metro
59.931278,30.431596,2018-04-06T15:26:20,metro
59.931295,30.431796,2018-04-06T15:26:30,metro
59.931313,30.431996,2018-04-06T15:26:40,metro
59.931330,30.432196,2018-04-06T15:26:50,metro
59.931348,30.432396,2018-04-06T15:27:00,metro
59.931365,30.432596,2018-04-06T15:27:10,metro
59.931383,30.432796,2018-04-06T15:27:20,metro
59.931400,30.432996,2018-04-06T15:27:30,metro
59.931418,30.433196,2018-04-06T15:27:40,metro
59.931436,30.433396,2018-04-06T15:27:50,metro
59.931453,30.433596,2018-04-06T15:28:00,metro
59.931471,30.433797,2018-04-06T15:28:10,metro
59.931488,30.433997,2018-04-06T15:28:20,metro
59.931506,30.434197,2018-04-06T15:28:30,metro
59.931523,30.434397,2018-04-06T15:28:40,metro
59.931541,30.434597,2018-04-06T15:28:50,metro
59.931558,30.434797,2018-04-06T15:29:00,metro
59.931576,30.434997,2018-04-06T15:29:10,metro
59.931593,30.435197,2018-04-06T15:29:20,metro
59.931611,30.435397,2018-04-06T15:29:30,metro
59.931629,30.435597,2018-04-06T15:29:40,metro
59.931646,30.435797,2018-04-06T15:29:50,metro
59.931664,30.435997,2018-04-06T15:30:00,metro
59.931681,30.436197,2018-04-06T15:30:10,metro
59.931699,30.436397,2018-04-06T15:30:20,metro
59.931716,30.436597,2018-04-06T15:30:30,metro
59.931734,30.436797,2018-04-06T15:30:40,metro
59.931751,30.436997,2018-04-06T15:30:50,metro
59.931769,30.437197,2018-04-06T15:31:00,metro
59.931787,30.437397,2018-04-06T15:31:10,metro
59.931804,30.437598,2018-04-06T15:31:20,metro
59.931822,30.437798,2018-04-06T15:31:30,metro
59.931839,30.437998,2018-04-06T15:31:40,metro
59.931857,30.438198,2018-04-06T15:31:50,metro
59.931874,30.438398,2018-04-06T15:32:00,metro
59.931892,30.438598,2018-04-06T15:32:10,metro
59.931909,30.438798,2018-04-06T15:32:20,metro
59.931927,30.438998,2018-04-06T15:32:30,metro
59.931944,30.439198,2018-04-06T15:32:40,metro
59.931962,30.439398,2018-04-06T15:32:50,metro
59.850890,30.269374,2018-04-08T11:00:50,metro
59.851069,30.269284,2018-04-08T11:01:00,metro
59.851248,30.269194,2018-04-08T11:01:10,metro
59.851427,30.269103,2018-04-08T11:01:20,metro
59.851607,30.269013,2018-04-08T11:01:30,metro
59.851786,30.268923,2018-04-08T11:01:40,metro
59.851965,30.268833,2018-04-08T11:01:50,metro
59.852144,30.268742,2018-04-08T11:02:00,metro
59.852323,30.268652,2018-04-08T11:02:10,metro
59.852502,30.268562,2018-04-08T11:02:20,metro
59.852681,30.268472,2018-04-08T11:02:30,metro
59.852861,30.268382,2018-04-08T11:02:40,metro
59.853040,30.268291,2018-04-08T11:02:50,metro
59.853219,30.268201,2018-04-08T11:03:00,metro
59.853398,30.268111,2018-04-08T11:03:10,metro
59.853577,30.268021,2018-04-08T11:03:20,metro
59.853756,30.267930,2018-04-08T11:03:30,metro
59.853935,30.267840,2018-04-08T11:03:40,metro
59.854115,30.267750,2018-04-08T11:03:50,metro
59.854294,30.267660,2018-04-08T11:04:00,metro
59.854473,30.267570,2018-04-08T11:04:10,metro
59.854652,30.267479,2018-04-08T11:04:20,metro
59.854831,30.267389,2018-04-08T11:04:30,metro
59.855010,30.267299,2018-04-08T11:04:40,metro
59.855189,30.267209,2018-04-08T11:04:50,metro
59.855369,30.267118,2018-04-08T11:05:00,metro
59.855548,30.267028,2018-04-08T11:05:10,metro
59.855727,30.266938,2018-04-08T11:05:20,metro
59.855906,30.266848,2018-04-08T11:05:30,metro
59.856085,30.266758,2018-04-08T11:05:40,metro
59.856264,30.266667,2018-04-08T11:05:50,metro
59.856443,30.266577,2018-04-08T11:06:00,metro
59.856623,30.266487,2018-04-08T11:06:10,metro
59.856802,30.266397,2018-04-08T11:06:20,metro
59.856981,30.266306,2018-04-08T11:06:30,metro
59.857160,30.266216,2018-04-08T11:06:40,metro
59.857339,30.266126,2018-04-08T11:06:50,metro
59.857518,30.266036,2018-04-08T11:07:00,metro
59.857697,30.265946,2018-04-08T11:07:10,metro
59.857877,30.265855,2018-04-08T11:07:20,metro
59.858056,30.265765,2018-04-08T11:07:30,metro
